airline_iata,airline_name,airline_country,src_iata,src_airport,src_city,src_country,src_lat,src_lon,dst_iata,dst_airport,dst_city,dst_country,dst_lat,dst_lon,codeshare,stops,equipment,distance_km
2N,NextJet,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,KRF,Kramfors-Sollefteå Höga Kusten Airport,Nyland,SE,63.048599,17.7689,,0,ATP,378
2N,NextJet,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,KSD,Karlstad Airport,Karlstad,SE,59.444698,13.3374,,0,SF3,260
2N,NextJet,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,LYC,Lycksele Airport,Lycksele,SE,64.548302,18.7162,,0,ATP,546
2N,NextJet,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,MHQ,Mariehamn Airport,Mariehamn,FI,60.1222,19.898199,,0,SF3,122
2N,NextJet,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,OER,Örnsköldsvik Airport,Örnsköldsvik,SE,63.40829849243164,18.989999771118164,,0,ATR,422
2N,NextJet,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,POR,Pori Airport,Pori,FI,61.4617,21.799999,,0,SF3,292
2N,NextJet,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,TRF,"Sandefjord Airport, Torp",Sandefjord(Torp),NO,59.186699,10.2586,,0,SF3,437
2N,NextJet,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,VBY,Visby Airport,Visby,SE,57.6628,18.346201,,0,SF3 ATP,222
2N,NextJet,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE,64.579102,16.833599,,0,SF3,551
2N,NextJet,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,VXO,Växjö Kronoberg Airport,Växjö,SE,56.929100036621094,14.727999687194824,,0,SF3,355
2N,NextJet,Sweden,GEV,Gällivare Airport,Gällivare,SE,67.13240051269531,20.814599990844727,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,ATP,844
2N,NextJet,Sweden,GEV,Gällivare Airport,Gällivare,SE,67.13240051269531,20.814599990844727,KRF,Kramfors-Sollefteå Höga Kusten Airport,Nyland,SE,63.048599,17.7689,,0,ATP,476
2N,NextJet,Sweden,HAD,Halmstad Airport,Halmstad,SE,56.69110107421875,12.820199966430664,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,SF3 ATP,445
2N,NextJet,Sweden,HAD,Halmstad Airport,Halmstad,SE,56.69110107421875,12.820199966430664,JKG,Jönköping Airport,Jönköping,SE,57.757598876953125,14.068699836730957,,0,ATP SF3,140
2N,NextJet,Sweden,HAD,Halmstad Airport,Halmstad,SE,56.69110107421875,12.820199966430664,VXO,Växjö Kronoberg Airport,Växjö,SE,56.929100036621094,14.727999687194824,,0,SF3,119
2N,NextJet,Sweden,HMV,Hemavan Airport,Hemavan,SE,65.806099,15.0828,VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE,64.579102,16.833599,,0,SF3,159
2N,NextJet,Sweden,JKG,Jönköping Airport,Jönköping,SE,57.757598876953125,14.068699836730957,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,ATP SF3,306
2N,NextJet,Sweden,JKG,Jönköping Airport,Jönköping,SE,57.757598876953125,14.068699836730957,HAD,Halmstad Airport,Halmstad,SE,56.69110107421875,12.820199966430664,,0,ATP SF3,140
2N,NextJet,Sweden,KOK,Kokkola-Pietarsaari Airport,Kokkola / Kruunupyy,FI,63.721199,23.143101,POR,Pori Airport,Pori,FI,61.4617,21.799999,,0,SF3,260
2N,NextJet,Sweden,KRF,Kramfors-Sollefteå Höga Kusten Airport,Nyland,SE,63.048599,17.7689,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,ATP,378
2N,NextJet,Sweden,KRF,Kramfors-Sollefteå Höga Kusten Airport,Nyland,SE,63.048599,17.7689,GEV,Gällivare Airport,Gällivare,SE,67.13240051269531,20.814599990844727,,0,ATP,476
2N,NextJet,Sweden,KSD,Karlstad Airport,Karlstad,SE,59.444698,13.3374,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,SF3,260
2N,NextJet,Sweden,LYC,Lycksele Airport,Lycksele,SE,64.548302,18.7162,AJR,Arvidsjaur Airport,Arvidsjaur,SE,65.59030151367188,19.28190040588379,,0,ATP,119
2N,NextJet,Sweden,LYC,Lycksele Airport,Lycksele,SE,64.548302,18.7162,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,ATP,546
2N,NextJet,Sweden,MHQ,Mariehamn Airport,Mariehamn,FI,60.1222,19.898199,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,SF3,122
2N,NextJet,Sweden,MHQ,Mariehamn Airport,Mariehamn,FI,60.1222,19.898199,TKU,Turku Airport,Turku,FI,60.514099,22.2628,,0,SF3,137
2N,NextJet,Sweden,OER,Örnsköldsvik Airport,Örnsköldsvik,SE,63.40829849243164,18.989999771118164,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,ATR,422
2N,NextJet,Sweden,OSL,Oslo-Gardermoen International Airport,Oslo (Gardermoen),NO,60.193901,11.1004,VXO,Växjö Kronoberg Airport,Växjö,SE,56.929100036621094,14.727999687194824,,0,SF3,419
2N,NextJet,Sweden,POR,Pori Airport,Pori,FI,61.4617,21.799999,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,SF3,292
2N,NextJet,Sweden,POR,Pori Airport,Pori,FI,61.4617,21.799999,KOK,Kokkola-Pietarsaari Airport,Kokkola / Kruunupyy,FI,63.721199,23.143101,,0,SF3,260
2N,NextJet,Sweden,TKU,Turku Airport,Turku,FI,60.514099,22.2628,MHQ,Mariehamn Airport,Mariehamn,FI,60.1222,19.898199,,0,SF3,137
2N,NextJet,Sweden,TRF,"Sandefjord Airport, Torp",Sandefjord(Torp),NO,59.186699,10.2586,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,SF3,437
2N,NextJet,Sweden,VBY,Visby Airport,Visby,SE,57.6628,18.346201,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,SF3 ATP,222
2N,NextJet,Sweden,VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE,64.579102,16.833599,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,SF3,551
2N,NextJet,Sweden,VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE,64.579102,16.833599,HMV,Hemavan Airport,Hemavan,SE,65.806099,15.0828,,0,SF3,159
2N,NextJet,Sweden,VXO,Växjö Kronoberg Airport,Växjö,SE,56.929100036621094,14.727999687194824,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,,0,SF3,355
2N,NextJet,Sweden,VXO,Växjö Kronoberg Airport,Växjö,SE,56.929100036621094,14.727999687194824,OSL,Oslo-Gardermoen International Airport,Oslo (Gardermoen),NO,60.193901,11.1004,,0,SF3,419
2O,Air Salone,Sierra Leone,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,AOS,Amook Bay Seaplane Base,Amook Bay,US,57.4715003967,-153.815002441,,0,BNI,85
2O,Air Salone,Sierra Leone,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,KKB,Kitoi Bay Seaplane Base,Kitoi Bay,US,58.190899,-152.369995,,0,BNI,50
2O,Air Salone,Sierra Leone,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,KLN,Larsen Bay Airport,Larsen Bay,US,57.53516,-153.976455,,0,BNI,91
2O,Air Salone,Sierra Leone,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,KOZ,Ouzinkie Airport,Ouzinkie,US,57.942094,-152.464314,,0,BNI,21
2O,Air Salone,Sierra Leone,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,OLH,Old Harbor Airport,Old Harbor,US,57.218102,-153.270004,,0,BNI,75
2O,Air Salone,Sierra Leone,AOS,Amook Bay Seaplane Base,Amook Bay,US,57.4715003967,-153.815002441,KZB,Zachar Bay Seaplane Base,Zachar Bay,US,57.553001,-153.746052,,0,BNI,10
2O,Air Salone,Sierra Leone,KKB,Kitoi Bay Seaplane Base,Kitoi Bay,US,58.190899,-152.369995,SYB,Seal Bay Seaplane Base,Seal Bay,US,58.373291,-152.201797,,0,BNI,23
2O,Air Salone,Sierra Leone,KLN,Larsen Bay Airport,Larsen Bay,US,57.53516,-153.976455,KYK,Karluk Airport,Karluk,US,57.565919,-154.453762,,0,BNI,29
2O,Air Salone,Sierra Leone,KOZ,Ouzinkie Airport,Ouzinkie,US,57.942094,-152.464314,ORI,Port Lions Airport,Port Lions,US,57.884905,-152.847719,,0,BNI,24
2O,Air Salone,Sierra Leone,SYB,Seal Bay Seaplane Base,Seal Bay,US,58.373291,-152.201797,KPR,Port Williams Seaplane Base,Port Williams,US,58.490101,-152.582001,,0,BNI,26
2P,Air Philippines,Philippines,BSO,Basco Airport,Basco,PH,20.4513,121.980003,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,DH4,669
2P,Air Philippines,Philippines,BXU,Bancasi Airport,Butuan,PH,8.9515,125.4788,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,320,786
2P,Air Philippines,Philippines,CBO,Cotabato (Awang) Airport,Datu Odin Sinsuat,PH,7.164753,124.209938,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,320,888
2P,Air Philippines,Philippines,CGY,Laguindingan International Airport,Laguindingan,PH,8.612203,124.456496,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,320,755
2P,Air Philippines,Philippines,CRM,Catarman National Airport,Catarman,PH,12.50161,124.635258,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,DH4,450
2P,Air Philippines,Philippines,DGT,Sibulan Airport,Dumaguete City,PH,9.334183,123.30191,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,320,627
2P,Air Philippines,Philippines,DWC,Al Maktoum International Airport,Dubai(Jebel Ali),AE,24.896171,55.16235,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,330,6929
2P,Air Philippines,Philippines,GES,General Santos International Airport,General Santos,PH,6.057208,125.096243,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,Y,0,320,1040
2P,Air Philippines,Philippines,KLO,Kalibo International Airport,Kalibo,PH,11.6794,122.375999,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,320,347
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,BSO,Basco Airport,Basco,PH,20.4513,121.980003,,0,DH4,669
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,BXU,Bancasi Airport,Butuan,PH,8.9515,125.4788,,0,320,786
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,CBO,Cotabato (Awang) Airport,Datu Odin Sinsuat,PH,7.164753,124.209938,,0,320,888
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,CGY,Laguindingan International Airport,Laguindingan,PH,8.612203,124.456496,,0,320,755
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,CRM,Catarman National Airport,Catarman,PH,12.50161,124.635258,,0,DH4,450
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,DGT,Sibulan Airport,Dumaguete City,PH,9.334183,123.30191,,0,320,627
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,DWC,Al Maktoum International Airport,Dubai(Jebel Ali),AE,24.896171,55.16235,,0,330,6929
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,GES,General Santos International Airport,General Santos,PH,6.057208,125.096243,Y,0,320,1040
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,KLO,Kalibo International Airport,Kalibo,PH,11.6794,122.375999,,0,320,347
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,MPH,Godofredo P. Ramos Airport,Caticlan,PH,11.9245,121.954002,,0,DH3,305
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,OZC,Labo Airport,Ozamiz,PH,8.17851,123.842003,,0,320,768
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,PPS,Puerto Princesa International Airport / PAF Antonio Bautista Air Base,Puerto Princesa,PH,9.742044,118.75911,,0,320,584
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,RXS,Roxas Airport,Roxas City,PH,11.597700119018555,122.75199890136719,,0,320,374
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,SUG,Surigao Airport,Surigao City,PH,9.755838325629998,125.480947495,,0,DH4,717
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,TUG,Tuguegarao Airport,Tuguegarao City,PH,17.6433676823,121.733150482,,0,DH4,357
2P,Air Philippines,Philippines,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,ZAM,Zamboanga International Airport,Zamboanga,PH,6.92242,122.059998,,0,320,851
2P,Air Philippines,Philippines,MPH,Godofredo P. Ramos Airport,Caticlan,PH,11.9245,121.954002,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,DH3,305
2P,Air Philippines,Philippines,OZC,Labo Airport,Ozamiz,PH,8.17851,123.842003,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,320,768
2P,Air Philippines,Philippines,PPS,Puerto Princesa International Airport / PAF Antonio Bautista Air Base,Puerto Princesa,PH,9.742044,118.75911,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,320,584
2P,Air Philippines,Philippines,RXS,Roxas Airport,Roxas City,PH,11.597700119018555,122.75199890136719,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,320,374
2P,Air Philippines,Philippines,SUG,Surigao Airport,Surigao City,PH,9.755838325629998,125.480947495,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,DH4,717
2P,Air Philippines,Philippines,TUG,Tuguegarao Airport,Tuguegarao City,PH,17.6433676823,121.733150482,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,DH4,357
2P,Air Philippines,Philippines,ZAM,Zamboanga International Airport,Zamboanga,PH,6.92242,122.059998,MNL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,,0,320,851
2Z,Changan Airlines,China,AUX,Araguaína Airport,Araguaína,BR,-7.22787,-48.240501,PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,-10.2915,-48.356998,,0,AT7,341
2Z,Changan Airlines,China,BRA,Dom Ricardo Weberberger Airport,Barreiras,BR,-12.0789,-45.008999,BSB,Presidente Juscelino Kubitschek International Airport,Brasília,BR,-15.869167,-47.920834,,0,AT7,526
2Z,Changan Airlines,China,BRA,Dom Ricardo Weberberger Airport,Barreiras,BR,-12.0789,-45.008999,SSA,Deputado Luiz Eduardo Magalhães International Airport,Salvador,BR,-12.908611,-38.322498,,0,AT7,732
2Z,Changan Airlines,China,BSB,Presidente Juscelino Kubitschek International Airport,Brasília,BR,-15.869167,-47.920834,BRA,Dom Ricardo Weberberger Airport,Barreiras,BR,-12.0789,-45.008999,,0,AT7,526
2Z,Changan Airlines,China,BSB,Presidente Juscelino Kubitschek International Airport,Brasília,BR,-15.869167,-47.920834,OPS,Presidente João Batista Figueiredo Airport,Sinop,BR,-11.885001,-55.586109,,0,AT7,938
2Z,Changan Airlines,China,BSB,Presidente Juscelino Kubitschek International Airport,Brasília,BR,-15.869167,-47.920834,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,,0,AT7,586
2Z,Changan Airlines,China,CAC,Coronel Adalberto Mendes da Silva Airport,Cascavel,BR,-25.000323,-53.501208,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,,0,AT7,734
2Z,Changan Airlines,China,CGB,Várzea Grande–Marechal Rondon International Airport,Cuiabá,BR,-15.6529,-56.116699,GYN,Santa Genoveva International Airport,Goiânia,BR,-16.632,-49.220699,,0,AT7,745
2Z,Changan Airlines,China,CGB,Várzea Grande–Marechal Rondon International Airport,Cuiabá,BR,-15.6529,-56.116699,OPS,Presidente João Batista Figueiredo Airport,Sinop,BR,-11.885001,-55.586109,,0,AT7,423
2Z,Changan Airlines,China,CGR,Campo Grande Airport,Campo Grande,BR,-20.469998,-54.673988,DOU,Dourados Airport,Dourados,BR,-22.2019,-54.926601,,0,AT7,194
2Z,Changan Airlines,China,DOU,Dourados Airport,Dourados,BR,-22.2019,-54.926601,CGR,Campo Grande Airport,Campo Grande,BR,-20.469998,-54.673988,,0,AT7,194
2Z,Changan Airlines,China,DOU,Dourados Airport,Dourados,BR,-22.2019,-54.926601,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,,0,AT7,877
2Z,Changan Airlines,China,GIG,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,BR,-22.809999,-43.250557,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,,0,AT7,502
2Z,Changan Airlines,China,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,CAC,Coronel Adalberto Mendes da Silva Airport,Cascavel,BR,-25.000323,-53.501208,,0,AT7,734
2Z,Changan Airlines,China,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,DOU,Dourados Airport,Dourados,BR,-22.2019,-54.926601,,0,AT7,877
2Z,Changan Airlines,China,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,,0,AT7,289
2Z,Changan Airlines,China,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,UBA,Mário de Almeida Franco Airport,Uberaba,BR,-19.765036,-47.964805,,0,AT7,436
2Z,Changan Airlines,China,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,UDI,Ten. Cel. Aviador César Bombonato Airport,Uberlândia,BR,-18.883579,-48.225936,,0,AT7,537
2Z,Changan Airlines,China,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,BR,-14.907885,-40.914804,,0,AT7,1113
2Z,Changan Airlines,China,GYN,Santa Genoveva International Airport,Goiânia,BR,-16.632,-49.220699,CGB,Várzea Grande–Marechal Rondon International Airport,Cuiabá,BR,-15.6529,-56.116699,,0,AT7,745
2Z,Changan Airlines,China,GYN,Santa Genoveva International Airport,Goiânia,BR,-16.632,-49.220699,PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,-10.2915,-48.356998,,0,AT7,711
2Z,Changan Airlines,China,GYN,Santa Genoveva International Airport,Goiânia,BR,-16.632,-49.220699,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,,0,AT7,523
2Z,Changan Airlines,China,GYN,Santa Genoveva International Airport,Goiânia,BR,-16.632,-49.220699,UDI,Ten. Cel. Aviador César Bombonato Airport,Uberlândia,BR,-18.883579,-48.225936,,0,AT7,272
2Z,Changan Airlines,China,OPS,Presidente João Batista Figueiredo Airport,Sinop,BR,-11.885001,-55.586109,BSB,Presidente Juscelino Kubitschek International Airport,Brasília,BR,-15.869167,-47.920834,,0,AT7,938
2Z,Changan Airlines,China,OPS,Presidente João Batista Figueiredo Airport,Sinop,BR,-11.885001,-55.586109,CGB,Várzea Grande–Marechal Rondon International Airport,Cuiabá,BR,-15.6529,-56.116699,,0,AT7,423
2Z,Changan Airlines,China,PLU,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,-19.85074,-43.950316,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,,0,AT7,423
2Z,Changan Airlines,China,PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,-10.2915,-48.356998,AUX,Araguaína Airport,Araguaína,BR,-7.22787,-48.240501,,0,AT7,341
2Z,Changan Airlines,China,PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,-10.2915,-48.356998,GYN,Santa Genoveva International Airport,Goiânia,BR,-16.632,-49.220699,,0,AT7,711
2Z,Changan Airlines,China,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,BSB,Presidente Juscelino Kubitschek International Airport,Brasília,BR,-15.869167,-47.920834,,0,AT7,586
2Z,Changan Airlines,China,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,GIG,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,BR,-22.809999,-43.250557,,0,AT7,502
2Z,Changan Airlines,China,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,,0,AT7,289
2Z,Changan Airlines,China,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,GYN,Santa Genoveva International Airport,Goiânia,BR,-16.632,-49.220699,,0,AT7,523
2Z,Changan Airlines,China,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,PLU,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,-19.85074,-43.950316,,0,AT7,423
2Z,Changan Airlines,China,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,SJP,Prof. Eribelto Manoel Reino State Airport,São José do Rio Preto,BR,-20.817113,-49.406963,,0,AT7,173
2Z,Changan Airlines,China,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,UDI,Ten. Cel. Aviador César Bombonato Airport,Uberlândia,BR,-18.883579,-48.225936,,0,AT7,255
2Z,Changan Airlines,China,SJP,Prof. Eribelto Manoel Reino State Airport,São José do Rio Preto,BR,-20.817113,-49.406963,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,,0,AT7,173
2Z,Changan Airlines,China,SSA,Deputado Luiz Eduardo Magalhães International Airport,Salvador,BR,-12.908611,-38.322498,BRA,Dom Ricardo Weberberger Airport,Barreiras,BR,-12.0789,-45.008999,,0,AT7,732
2Z,Changan Airlines,China,SSA,Deputado Luiz Eduardo Magalhães International Airport,Salvador,BR,-12.908611,-38.322498,VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,BR,-14.907885,-40.914804,,0,AT7,357
2Z,Changan Airlines,China,UBA,Mário de Almeida Franco Airport,Uberaba,BR,-19.765036,-47.964805,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,,0,AT7,436
